panel_id,parent_drawing_key,split,phase,batch,panel_index,panel_count,split_method,panel_png_path,panel_bbox_cad,parent_normalized_json_path,parent_topology_v0_json_path,topology_v1_panel_json_path,status,error,panel_entity_count,base_segment_count,split_segment_count,intersection_count,split_event_count,split_short_segments,v1_node_count,v1_edge_count,v1_net_count,v1_isolated_edge_ratio,v1_largest_net_edge_ratio,effective_endpoint_tolerance,quality_flags
_P3_staging_batch3/玩具礼品城公共配电箱接线图#panel_000,_P3_staging_batch3/玩具礼品城公共配电箱接线图,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/玩具礼品城公共配电箱接线图.png,"-666485.964,-37354.1522,354276.0812,163418.0657",outputs/normalized_geometry/_P3_staging_batch3/玩具礼品城公共配电箱接线图.normalized.json,outputs/topology_graph/_P3_staging_batch3/玩具礼品城公共配电箱接线图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/玩具礼品城公共配电箱接线图#panel_000.topology.v1.json,ok,,9728,4905,17379,6830,12863,115,13900,17011,393,0.0075,0.0656,1.0,high_fragmentation
_P3_staging_batch3/生活.消防水泵MCC电源二次接线图(B066-500-2111)wm666.taobao.com#panel_000,_P3_staging_batch3/生活.消防水泵MCC电源二次接线图(B066-500-2111)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/生活.消防水泵MCC电源二次接线图(B066-500-2111)wm666.taobao.com.png,"-25.0,-10.0,380.1347,264.809",outputs/normalized_geometry/_P3_staging_batch3/生活.消防水泵MCC电源二次接线图(B066-500-2111)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/生活.消防水泵MCC电源二次接线图(B066-500-2111)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/生活.消防水泵MCC电源二次接线图(B066-500-2111)wm666.taobao.com#panel_000.topology.v1.json,ok,,384,307,553,194,273,3,508,545,68,0.0312,0.2073,0.2448,
_P3_staging_batch3/电力系统地理接线图X01#panel_000,_P3_staging_batch3/电力系统地理接线图X01,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/电力系统地理接线图X01.png,"80970.0,63340.0,92850.0,71740.0",outputs/normalized_geometry/_P3_staging_batch3/电力系统地理接线图X01.normalized.json,outputs/topology_graph/_P3_staging_batch3/电力系统地理接线图X01.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/电力系统地理接线图X01#panel_000.topology.v1.json,ok,,867,1690,4806,2056,3952,29,2992,4769,40,0.0021,0.9199,1.0,
_P3_staging_batch3/电动碟阀、电动起闭机接线图#panel_000,_P3_staging_batch3/电动碟阀、电动起闭机接线图,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/电动碟阀、电动起闭机接线图.png,"429.4008,120.2028,849.4008,417.2028",outputs/normalized_geometry/_P3_staging_batch3/电动碟阀、电动起闭机接线图.normalized.json,outputs/topology_graph/_P3_staging_batch3/电动碟阀、电动起闭机接线图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/电动碟阀、电动起闭机接线图#panel_000.topology.v1.json,ok,,543,348,759,349,457,12,588,759,21,0.0053,0.4783,0.2572,
_P3_staging_batch3/直流电源屏系统接线图wm666.taobao.com#panel_000,_P3_staging_batch3/直流电源屏系统接线图wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/直流电源屏系统接线图wm666.taobao.com.png,"-2918.8194,-4741.2964,6566.4626,3274.405",outputs/normalized_geometry/_P3_staging_batch3/直流电源屏系统接线图wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/直流电源屏系统接线图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/直流电源屏系统接线图wm666.taobao.com#panel_000.topology.v1.json,ok,,2052,1568,2896,1611,2352,16,2027,2809,116,0.0128,0.2723,1.0,
_P3_staging_batch3/直流系统级差2（500kV保护室）wm666.taobao.com#panel_000,_P3_staging_batch3/直流系统级差2（500kV保护室）wm666.taobao.com,val,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/直流系统级差2（500kV保护室）wm666.taobao.com.png,"11904.4882,-9682.3008,31776.4743,1860.3136",outputs/normalized_geometry/_P3_staging_batch3/直流系统级差2（500kV保护室）wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/直流系统级差2（500kV保护室）wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/直流系统级差2（500kV保护室）wm666.taobao.com#panel_000.topology.v1.json,ok,,1875,1377,2554,1180,1182,0,1626,2554,6,0.0,0.9691,1.0,dominant_component
_P3_staging_batch3/稳压泵电动机二次接线图(B066-500-2113)wm666.taobao.com#panel_000,_P3_staging_batch3/稳压泵电动机二次接线图(B066-500-2113)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/稳压泵电动机二次接线图(B066-500-2113)wm666.taobao.com.png,"-25.0,-339.746,837.6905,373.9013",outputs/normalized_geometry/_P3_staging_batch3/稳压泵电动机二次接线图(B066-500-2113)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/稳压泵电动机二次接线图(B066-500-2113)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/稳压泵电动机二次接线图(B066-500-2113)wm666.taobao.com#panel_000.topology.v1.json,ok,,1137,744,1416,544,710,2,1232,1370,184,0.0467,0.1672,0.5598,
_P3_staging_batch3/站用电系统接线图wm666.taobao.com#panel_000,_P3_staging_batch3/站用电系统接线图wm666.taobao.com,val,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/站用电系统接线图wm666.taobao.com.png,"296.1293,118.8855,890.1293,538.8855",outputs/normalized_geometry/_P3_staging_batch3/站用电系统接线图wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/站用电系统接线图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/站用电系统接线图wm666.taobao.com#panel_000.topology.v1.json,ok,,256,235,480,271,440,5,355,444,56,0.0698,0.4279,0.3637,
_P3_staging_batch3/纵断面布置图#panel_000,_P3_staging_batch3/纵断面布置图,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/纵断面布置图.png,"-15774.2764,4500.2296,102299.1167,50150.1517",outputs/normalized_geometry/_P3_staging_batch3/纵断面布置图.normalized.json,outputs/topology_graph/_P3_staging_batch3/纵断面布置图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/纵断面布置图#panel_000.topology.v1.json,ok,,4145,3336,27087,13703,24392,36,14781,26517,235,0.0035,0.0841,1.0,high_fragmentation
_P3_staging_batch3/线路保护装置与载波机音频接口联系意图(B066-500-2707)wm666.taobao.com#panel_000,_P3_staging_batch3/线路保护装置与载波机音频接口联系意图(B066-500-2707)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/线路保护装置与载波机音频接口联系意图(B066-500-2707)wm666.taobao.com.png,"-25.0,-347.3754,544.3909,373.7255",outputs/normalized_geometry/_P3_staging_batch3/线路保护装置与载波机音频接口联系意图(B066-500-2707)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/线路保护装置与载波机音频接口联系意图(B066-500-2707)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/线路保护装置与载波机音频接口联系意图(B066-500-2707)wm666.taobao.com#panel_000.topology.v1.json,ok,,2662,1772,3424,1384,1720,20,2864,3361,229,0.0131,0.3068,0.4594,
_P3_staging_batch3/继电保护及测量表计配置图wm666.taobao.com#panel_000,_P3_staging_batch3/继电保护及测量表计配置图wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/继电保护及测量表计配置图wm666.taobao.com.png,"-603.7726,-228.9706,404.2274,483.8294",outputs/normalized_geometry/_P3_staging_batch3/继电保护及测量表计配置图wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/继电保护及测量表计配置图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/继电保护及测量表计配置图wm666.taobao.com#panel_000.topology.v1.json,ok,,1405,1235,1660,415,487,0,1696,1639,308,0.0854,0.0659,0.6173,high_fragmentation
_P3_staging_batch3/继电保护配置图wm666.taobao.com#panel_000,_P3_staging_batch3/继电保护配置图wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/继电保护配置图wm666.taobao.com.png,"-1856914.2656,-1857078.5206,1857614.2656,1857450.0107",outputs/normalized_geometry/_P3_staging_batch3/继电保护配置图wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/继电保护配置图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/继电保护配置图wm666.taobao.com#panel_000.topology.v1.json,ok,,6405,4909,8386,2239,3582,6,8481,7442,1747,0.0828,0.0511,1.0,high_fragmentation
_P3_staging_batch3/花园工程10kV电缆敷设及配变安装平面图#panel_000,_P3_staging_batch3/花园工程10kV电缆敷设及配变安装平面图,test,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/花园工程10kV电缆敷设及配变安装平面图.png,"-54.7951,-51.5813,999.8563,697.9229",outputs/normalized_geometry/_P3_staging_batch3/花园工程10kV电缆敷设及配变安装平面图.normalized.json,outputs/topology_graph/_P3_staging_batch3/花园工程10kV电缆敷设及配变安装平面图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/花园工程10kV电缆敷设及配变安装平面图#panel_000.topology.v1.json,ok,,406,264,829,365,588,14,559,815,31,0.0098,0.5975,0.6469,
_P3_staging_batch3/西总线路监控保护屏#panel_000,_P3_staging_batch3/西总线路监控保护屏,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/西总线路监控保护屏.png,"-153.0153,-1124.336,2276.5785,701.9224",outputs/normalized_geometry/_P3_staging_batch3/西总线路监控保护屏.normalized.json,outputs/topology_graph/_P3_staging_batch3/西总线路监控保护屏.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/西总线路监控保护屏#panel_000.topology.v1.json,ok,,6236,3398,9392,4452,6277,70,6627,9019,332,0.0135,0.0768,1.0,high_fragmentation
_P3_staging_batch3/跳闸信号转接继电器板接线图(B066-500-2402)wm666.taobao.com#panel_000,_P3_staging_batch3/跳闸信号转接继电器板接线图(B066-500-2402)wm666.taobao.com,test,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/跳闸信号转接继电器板接线图(B066-500-2402)wm666.taobao.com.png,"-25.7125,-343.6876,837.3131,271.1466",outputs/normalized_geometry/_P3_staging_batch3/跳闸信号转接继电器板接线图(B066-500-2402)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/跳闸信号转接继电器板接线图(B066-500-2402)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/跳闸信号转接继电器板接线图(B066-500-2402)wm666.taobao.com#panel_000.topology.v1.json,ok,,2986,2178,4031,1393,2136,40,3482,3724,254,0.0177,0.0806,0.5298,high_fragmentation
_P3_staging_batch3/跳闸信号转接继电器板接线图(B066-500-2502)wm666.taobao.com#panel_000,_P3_staging_batch3/跳闸信号转接继电器板接线图(B066-500-2502)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/跳闸信号转接继电器板接线图(B066-500-2502)wm666.taobao.com.png,"-25.0,-335.2362,828.9563,271.1466",outputs/normalized_geometry/_P3_staging_batch3/跳闸信号转接继电器板接线图(B066-500-2502)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/跳闸信号转接继电器板接线图(B066-500-2502)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/跳闸信号转接继电器板接线图(B066-500-2502)wm666.taobao.com#panel_000.topology.v1.json,ok,,3177,2684,4928,1646,2484,2,4055,4525,202,0.008,0.131,0.5237,high_fragmentation
_P3_staging_batch3/通道切换开关TDQ与断路器检修开关QK接线图(B066-500-2517)wm666.taobao.com#panel_000,_P3_staging_batch3/通道切换开关TDQ与断路器检修开关QK接线图(B066-500-2517)wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/通道切换开关TDQ与断路器检修开关QK接线图(B066-500-2517)wm666.taobao.com.png,"-25.0,-330.4314,581.9158,272.745",outputs/normalized_geometry/_P3_staging_batch3/通道切换开关TDQ与断路器检修开关QK接线图(B066-500-2517)wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/通道切换开关TDQ与断路器检修开关QK接线图(B066-500-2517)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/通道切换开关TDQ与断路器检修开关QK接线图(B066-500-2517)wm666.taobao.com#panel_000.topology.v1.json,ok,,2241,1206,2928,1482,1776,0,2200,2748,42,0.0,0.0611,0.4278,high_fragmentation
_P3_staging_batch3/道窖500KVA变配电工程wm666.taobao.com#panel_000,_P3_staging_batch3/道窖500KVA变配电工程wm666.taobao.com,test,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/道窖500KVA变配电工程wm666.taobao.com.png,"0.0,-106252.157,501238.8045,737841.246",,,,error,,0,0,0,0,0,0,0,0,0,0.0,0.0,,error
_P3_staging_batch3/道窖500KVA变配电工程wm666.taobao.com__29#panel_000,_P3_staging_batch3/道窖500KVA变配电工程wm666.taobao.com__29,val,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/道窖500KVA变配电工程wm666.taobao.com__29.png,"-36393.024,-106252.157,501238.8045,962613.4948",,,,error,,0,0,0,0,0,0,0,0,0,0.0,0.0,,error
_P3_staging_batch3/道路照明横断面图#panel_000,_P3_staging_batch3/道路照明横断面图,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/道路照明横断面图.png,"-103075.4132,-21980.628,-4121.0927,30686.5798",outputs/normalized_geometry/_P3_staging_batch3/道路照明横断面图.normalized.json,outputs/topology_graph/_P3_staging_batch3/道路照明横断面图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/道路照明横断面图#panel_000.topology.v1.json,ok,,13687,11382,25042,8319,16469,2281,14607,19756,1117,0.0227,0.1591,1.0,
_P3_staging_batch3/道路照明设计横断面图#panel_000,_P3_staging_batch3/道路照明设计横断面图,test,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/道路照明设计横断面图.png,"-510253.5567,0.0,511690.6482,712178.5092",outputs/normalized_geometry/_P3_staging_batch3/道路照明设计横断面图.normalized.json,outputs/topology_graph/_P3_staging_batch3/道路照明设计横断面图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/道路照明设计横断面图#panel_000.topology.v1.json,ok,,1337,1501,2927,849,1523,72,1739,2235,193,0.0255,0.3682,1.0,
_P3_staging_batch3/防雷保护图wm666.taobao.com#panel_000,_P3_staging_batch3/防雷保护图wm666.taobao.com,test,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/防雷保护图wm666.taobao.com.png,"251303.9333,533133.6778,433632.4201,770733.6778",outputs/normalized_geometry/_P3_staging_batch3/防雷保护图wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/防雷保护图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/防雷保护图wm666.taobao.com#panel_000.topology.v1.json,ok,,764,535,1253,473,765,0,998,1249,80,0.0216,0.2002,1.0,
_P3_staging_batch3/高压开关室开关柜立面布置图wm666.taobao.com#panel_000,_P3_staging_batch3/高压开关室开关柜立面布置图wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/高压开关室开关柜立面布置图wm666.taobao.com.png,"4853.184,-4108.8531,8563.813,-1484.9083",outputs/normalized_geometry/_P3_staging_batch3/高压开关室开关柜立面布置图wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/高压开关室开关柜立面布置图wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/高压开关室开关柜立面布置图wm666.taobao.com#panel_000.topology.v1.json,ok,,744,567,1155,595,794,8,940,1088,184,0.148,0.1783,1.0,
_P3_staging_batch3/高压开关柜订货规范书wm666.taobao.com#panel_000,_P3_staging_batch3/高压开关柜订货规范书wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/高压开关柜订货规范书wm666.taobao.com.png,"480.0604,0.7908,900.0604,297.7908",outputs/normalized_geometry/_P3_staging_batch3/高压开关柜订货规范书wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/高压开关柜订货规范书wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/高压开关柜订货规范书wm666.taobao.com#panel_000.topology.v1.json,ok,,1001,1714,2997,868,1498,22,2222,2646,228,0.0136,0.2725,0.2572,
_P3_staging_batch4/005内泵房仪表内部接线图1#panel_000,_P3_staging_batch4/005内泵房仪表内部接线图1,test,P3,_P3_staging_batch4,0,1,full,datas/qa_and_png/P3_oda_output/005内泵房仪表内部接线图1.png,"0.0,0.0,295.0,210.0",outputs/normalized_geometry/_P3_staging_batch4/005内泵房仪表内部接线图1.normalized.json,outputs/topology_graph/_P3_staging_batch4/005内泵房仪表内部接线图1.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/005内泵房仪表内部接线图1#panel_000.topology.v1.json,ok,,1209,635,1811,1024,1226,0,1266,1772,105,0.0463,0.3933,0.1811,
_P3_staging_batch4/005内泵房仪表内部接线图2#panel_000,_P3_staging_batch4/005内泵房仪表内部接线图2,val,P3,_P3_staging_batch4,0,1,full,datas/qa_and_png/P3_oda_output/005内泵房仪表内部接线图2.png,"0.0,0.0,295.0,210.0",outputs/normalized_geometry/_P3_staging_batch4/005内泵房仪表内部接线图2.normalized.json,outputs/topology_graph/_P3_staging_batch4/005内泵房仪表内部接线图2.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/005内泵房仪表内部接线图2#panel_000.topology.v1.json,ok,,423,176,851,548,686,0,462,849,3,0.0,0.4452,0.1811,
_P3_staging_batch4/007 辅助厂房6KVA段一次接线图#panel_000,_P3_staging_batch4/007 辅助厂房6KVA段一次接线图,train,P3,_P3_staging_batch4,0,1,full,datas/qa_and_png/P3_oda_output/007 辅助厂房6KVA段一次接线图.png,"1503.5483,600.8799,4575.4649,1584.6757",outputs/normalized_geometry/_P3_staging_batch4/007 辅助厂房6KVA段一次接线图.normalized.json,outputs/topology_graph/_P3_staging_batch4/007 辅助厂房6KVA段一次接线图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/007 辅助厂房6KVA段一次接线图#panel_000.topology.v1.json,ok,,1254,983,1250,277,355,0,1297,1250,218,0.1,0.084,1.0,high_fragmentation
_P3_staging_batch4/008 辅助厂房6KVB段一次接线图#panel_000,_P3_staging_batch4/008 辅助厂房6KVB段一次接线图,val,P3,_P3_staging_batch4,0,1,full,datas/qa_and_png/P3_oda_output/008 辅助厂房6KVB段一次接线图.png,"465.0,-632.7648,4017.7757,351.75",outputs/normalized_geometry/_P3_staging_batch4/008 辅助厂房6KVB段一次接线图.normalized.json,outputs/topology_graph/_P3_staging_batch4/008 辅助厂房6KVB段一次接线图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/008 辅助厂房6KVB段一次接线图#panel_000.topology.v1.json,ok,,1221,976,1243,275,354,0,1288,1243,217,0.1006,0.0829,1.0,high_fragmentation
