panel_id,parent_drawing_key,parent_drawing_id,parent_png_path,parent_raw_json_path,panel_index,panel_count,split,phase,batch,split_method,panel_bbox_cad,parent_bbox_cad,panel_bbox_png,parent_png_width,parent_png_height,panel_entity_count,panel_png_path,needs_review,notes,review_status,review_comment,reviewed,panel_usable
_P3_staging_batch3/500kV母线侧断路器(11WDL)控制信号回路(B066-500-0524)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线侧断路器(11WDL)控制信号回路(B066-500-0524)wm666.taobao.com,500kV母线侧断路器(11WDL)控制信号回路(B066-500-0524)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(11WDL)控制信号回路(B066-500-0524)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线侧断路器(11WDL)控制信号回路(B066-500-0524)wm666.taobao.com.json,0,1,train,P3,_P3_staging_batch3,full,"-27.0431,-369.7952,1013.92,885.576","-27.0431,-369.7952,1013.92,885.576","0.0,0.0,9362.0,6622.0",9362,6622,2260,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(11WDL)控制信号回路(B066-500-0524)wm666.taobao.com.png,False,,,,False,True
_P3_staging_batch3/500kV母线侧断路器(11WDL)电流电压回路图(B066-500-0523)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线侧断路器(11WDL)电流电压回路图(B066-500-0523)wm666.taobao.com,500kV母线侧断路器(11WDL)电流电压回路图(B066-500-0523)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(11WDL)电流电压回路图(B066-500-0523)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线侧断路器(11WDL)电流电压回路图(B066-500-0523)wm666.taobao.com.json,0,1,train,P3,_P3_staging_batch3,full,"-25.5665,-334.8952,1014.4272,885.576","-25.5665,-334.8952,1014.4272,885.576","0.0,0.0,9362.0,6622.0",9362,6622,1283,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(11WDL)电流电压回路图(B066-500-0523)wm666.taobao.com.png,False,,,,False,True
_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com,500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com.json,0,3,train,P3,_P3_staging_batch3,image_components,"59.2492,-72.0687,502.2435,180.4555","-25.0,-343.2575,586.4275,180.4555","1290.0,0.0,8073.0,3193.0",9362,6622,453,outputs/panels/P3/P3_staging_batch3__500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com__panel_000.png,True,,accept,,True,True
_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com#panel_001,_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com,500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com.json,1,3,train,P3,_P3_staging_batch3,image_components,"94.9082,6.2272,491.4022,93.3809","-25.0,-343.2575,586.4275,180.4555","1836.0,1101.0,7907.0,2203.0",9362,6622,75,outputs/panels/P3/P3_staging_batch3__500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com__panel_001.png,True,,accept,,True,True
_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com#panel_002,_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com,500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com.json,2,3,train,P3,_P3_staging_batch3,image_components,"64.0821,-343.2575,359.9342,-90.8123","-25.0,-343.2575,586.4275,180.4555","1364.0,3430.0,5894.0,6622.0",9362,6622,445,outputs/panels/P3/P3_staging_batch3__500kV母线侧断路器(13WDL)在监控柜上的端子排(B066-500-1503)wm666.taobao.com__panel_002.png,True,,accept,,True,True
_P3_staging_batch3/500kV母线侧断路器(21WDL)GPSL-222保护柜端子排(B066-500-0518)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线侧断路器(21WDL)GPSL-222保护柜端子排(B066-500-0518)wm666.taobao.com,500kV母线侧断路器(21WDL)GPSL-222保护柜端子排(B066-500-0518)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(21WDL)GPSL-222保护柜端子排(B066-500-0518)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线侧断路器(21WDL)GPSL-222保护柜端子排(B066-500-0518)wm666.taobao.com.json,0,1,train,P3,_P3_staging_batch3,full,"-25.0,-349.5253,1319.2942,1148.6974","-25.0,-349.5253,1319.2942,1148.6974","0.0,0.0,9362.0,6622.0",9362,6622,3132,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(21WDL)GPSL-222保护柜端子排(B066-500-0518)wm666.taobao.com.png,False,,,,False,True
_P3_staging_batch3/500kV母线侧断路器(21WDL)在监控柜上的端子排(B066-500-0512)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线侧断路器(21WDL)在监控柜上的端子排(B066-500-0512)wm666.taobao.com,500kV母线侧断路器(21WDL)在监控柜上的端子排(B066-500-0512)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(21WDL)在监控柜上的端子排(B066-500-0512)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线侧断路器(21WDL)在监控柜上的端子排(B066-500-0512)wm666.taobao.com.json,0,1,train,P3,_P3_staging_batch3,full,"-3.0306,-321.0675,841.0,262.2859","-3.0306,-321.0675,841.0,262.2859","0.0,0.0,9362.0,6622.0",9362,6622,1851,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(21WDL)在监控柜上的端子排(B066-500-0512)wm666.taobao.com.png,False,,,,False,True
_P3_staging_batch3/500kV母线侧断路器(21WDL)控制信号回路(B066-500-0502)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线侧断路器(21WDL)控制信号回路(B066-500-0502)wm666.taobao.com,500kV母线侧断路器(21WDL)控制信号回路(B066-500-0502)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(21WDL)控制信号回路(B066-500-0502)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线侧断路器(21WDL)控制信号回路(B066-500-0502)wm666.taobao.com.json,0,1,train,P3,_P3_staging_batch3,full,"-25.0,-333.3319,1257.8577,885.576","-25.0,-333.3319,1257.8577,885.576","0.0,0.0,9362.0,6622.0",9362,6622,4408,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(21WDL)控制信号回路(B066-500-0502)wm666.taobao.com.png,False,,,,False,True
_P3_staging_batch3/500kV母线侧断路器(21WDL)电流电压回路(B066-500-0501)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线侧断路器(21WDL)电流电压回路(B066-500-0501)wm666.taobao.com,500kV母线侧断路器(21WDL)电流电压回路(B066-500-0501)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(21WDL)电流电压回路(B066-500-0501)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线侧断路器(21WDL)电流电压回路(B066-500-0501)wm666.taobao.com.json,0,1,train,P3,_P3_staging_batch3,full,"-25.1142,-339.3909,1014.5468,885.576","-25.1142,-339.3909,1014.5468,885.576","0.0,0.0,9362.0,6622.0",9362,6622,1469,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(21WDL)电流电压回路(B066-500-0501)wm666.taobao.com.png,False,,,,False,True
_P3_staging_batch3/500kV母线侧断路器(23WDL)GPSL-222保护柜端子排(B066-500-0520)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线侧断路器(23WDL)GPSL-222保护柜端子排(B066-500-0520)wm666.taobao.com,500kV母线侧断路器(23WDL)GPSL-222保护柜端子排(B066-500-0520)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(23WDL)GPSL-222保护柜端子排(B066-500-0520)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线侧断路器(23WDL)GPSL-222保护柜端子排(B066-500-0520)wm666.taobao.com.json,0,1,train,P3,_P3_staging_batch3,full,"-27.3293,-340.4126,1272.9317,1148.6974","-27.3293,-340.4126,1272.9317,1148.6974","0.0,0.0,9362.0,6622.0",9362,6622,3015,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(23WDL)GPSL-222保护柜端子排(B066-500-0520)wm666.taobao.com.png,False,,,,False,True
_P3_staging_batch3/500kV母线侧断路器(23WDL)在监控柜上的端子排(B066-500-0514)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线侧断路器(23WDL)在监控柜上的端子排(B066-500-0514)wm666.taobao.com,500kV母线侧断路器(23WDL)在监控柜上的端子排(B066-500-0514)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(23WDL)在监控柜上的端子排(B066-500-0514)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线侧断路器(23WDL)在监控柜上的端子排(B066-500-0514)wm666.taobao.com.json,0,1,train,P3,_P3_staging_batch3,full,"-1.0449,-335.3147,841.0,267.1467","-1.0449,-335.3147,841.0,267.1467","0.0,0.0,9362.0,6622.0",9362,6622,1843,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(23WDL)在监控柜上的端子排(B066-500-0514)wm666.taobao.com.png,False,,,,False,True
_P3_staging_batch3/500kV母线侧断路器(23WDL)控制信号回路(B066-500-0506)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线侧断路器(23WDL)控制信号回路(B066-500-0506)wm666.taobao.com,500kV母线侧断路器(23WDL)控制信号回路(B066-500-0506)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(23WDL)控制信号回路(B066-500-0506)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线侧断路器(23WDL)控制信号回路(B066-500-0506)wm666.taobao.com.json,0,1,train,P3,_P3_staging_batch3,full,"-26.9801,-335.5238,1250.6129,885.576","-26.9801,-335.5238,1250.6129,885.576","0.0,0.0,9362.0,6622.0",9362,6622,4226,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(23WDL)控制信号回路(B066-500-0506)wm666.taobao.com.png,False,,,,False,True
_P3_staging_batch3/500kV母线侧断路器(23WDL)电流电压回路(B066-500-0505)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线侧断路器(23WDL)电流电压回路(B066-500-0505)wm666.taobao.com,500kV母线侧断路器(23WDL)电流电压回路(B066-500-0505)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(23WDL)电流电压回路(B066-500-0505)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线侧断路器(23WDL)电流电压回路(B066-500-0505)wm666.taobao.com.json,0,1,train,P3,_P3_staging_batch3,full,"-26.2333,-334.7019,1013.0023,885.576","-26.2333,-334.7019,1013.0023,885.576","0.0,0.0,9362.0,6622.0",9362,6622,1379,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(23WDL)电流电压回路(B066-500-0505)wm666.taobao.com.png,False,,,,False,True
_P3_staging_batch3/500kV母线侧断路器(31WDL)GPSL-222保护柜端子排(B066-500-0521)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线侧断路器(31WDL)GPSL-222保护柜端子排(B066-500-0521)wm666.taobao.com,500kV母线侧断路器(31WDL)GPSL-222保护柜端子排(B066-500-0521)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(31WDL)GPSL-222保护柜端子排(B066-500-0521)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线侧断路器(31WDL)GPSL-222保护柜端子排(B066-500-0521)wm666.taobao.com.json,0,1,train,P3,_P3_staging_batch3,full,"-25.0,-340.3458,1299.1555,1148.6974","-25.0,-340.3458,1299.1555,1148.6974","0.0,0.0,9362.0,6622.0",9362,6622,3078,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(31WDL)GPSL-222保护柜端子排(B066-500-0521)wm666.taobao.com.png,False,,,,False,True
_P3_staging_batch3/500kV母线侧断路器(31WDL)在监控柜上的端子排(B066-500-0515)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线侧断路器(31WDL)在监控柜上的端子排(B066-500-0515)wm666.taobao.com,500kV母线侧断路器(31WDL)在监控柜上的端子排(B066-500-0515)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(31WDL)在监控柜上的端子排(B066-500-0515)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线侧断路器(31WDL)在监控柜上的端子排(B066-500-0515)wm666.taobao.com.json,0,1,train,P3,_P3_staging_batch3,full,"-0.4355,-331.9656,622.7421,276.4943","-0.4355,-331.9656,622.7421,276.4943","0.0,0.0,9362.0,6622.0",9362,6622,1645,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(31WDL)在监控柜上的端子排(B066-500-0515)wm666.taobao.com.png,False,,,,False,True
_P3_staging_batch3/500kV母线侧断路器(31WDL)控制信号回路(B066-500-0508)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线侧断路器(31WDL)控制信号回路(B066-500-0508)wm666.taobao.com,500kV母线侧断路器(31WDL)控制信号回路(B066-500-0508)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(31WDL)控制信号回路(B066-500-0508)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线侧断路器(31WDL)控制信号回路(B066-500-0508)wm666.taobao.com.json,0,1,train,P3,_P3_staging_batch3,full,"-25.7474,-324.4239,1011.6009,885.576","-25.7474,-324.4239,1011.6009,885.576","0.0,0.0,9362.0,6622.0",9362,6622,3626,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(31WDL)控制信号回路(B066-500-0508)wm666.taobao.com.png,False,,,,False,True
_P3_staging_batch3/500kV母线侧断路器(31WDL)电流电压回路(B066-500-0507)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线侧断路器(31WDL)电流电压回路(B066-500-0507)wm666.taobao.com,500kV母线侧断路器(31WDL)电流电压回路(B066-500-0507)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(31WDL)电流电压回路(B066-500-0507)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线侧断路器(31WDL)电流电压回路(B066-500-0507)wm666.taobao.com.json,0,1,val,P3,_P3_staging_batch3,full,"-25.0,-326.3493,1014.5468,885.576","-25.0,-326.3493,1014.5468,885.576","0.0,0.0,9362.0,6622.0",9362,6622,1457,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(31WDL)电流电压回路(B066-500-0507)wm666.taobao.com.png,False,,,,False,True
_P3_staging_batch3/500kV母线侧断路器(32WDL)GPSL-222保护柜端子排(B066-500-0522)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线侧断路器(32WDL)GPSL-222保护柜端子排(B066-500-0522)wm666.taobao.com,500kV母线侧断路器(32WDL)GPSL-222保护柜端子排(B066-500-0522)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(32WDL)GPSL-222保护柜端子排(B066-500-0522)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线侧断路器(32WDL)GPSL-222保护柜端子排(B066-500-0522)wm666.taobao.com.json,0,1,train,P3,_P3_staging_batch3,full,"-26.7269,-335.9522,1301.8621,1148.6974","-26.7269,-335.9522,1301.8621,1148.6974","0.0,0.0,9362.0,6622.0",9362,6622,3096,datas/qa_and_png/P3_oda_output/500kV母线侧断路器(32WDL)GPSL-222保护柜端子排(B066-500-0522)wm666.taobao.com.png,False,,,,False,True
_P3_staging_batch3/500kV母线保护屏外部联系接线图(B066-500-0407)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线保护屏外部联系接线图(B066-500-0407)wm666.taobao.com,500kV母线保护屏外部联系接线图(B066-500-0407)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线保护屏外部联系接线图(B066-500-0407)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线保护屏外部联系接线图(B066-500-0407)wm666.taobao.com.json,0,1,train,P3,_P3_staging_batch3,full,"-25.0,-352.6151,1140.7806,361.2742","-25.0,-352.6151,1140.7806,361.2742","0.0,0.0,9362.0,6622.0",9362,6622,2856,datas/qa_and_png/P3_oda_output/500kV母线保护屏外部联系接线图(B066-500-0407)wm666.taobao.com.png,False,,,,False,True
_P3_staging_batch3/500kV母线电压互感器接线图(B066-500-0511)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线电压互感器接线图(B066-500-0511)wm666.taobao.com,500kV母线电压互感器接线图(B066-500-0511)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线电压互感器接线图(B066-500-0511)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线电压互感器接线图(B066-500-0511)wm666.taobao.com.json,0,1,train,P3,_P3_staging_batch3,full,"-25.0,-10.0,1003.6453,885.576","-25.0,-10.0,1003.6453,885.576","0.0,0.0,9362.0,6622.0",9362,6622,503,datas/qa_and_png/P3_oda_output/500kV母线电压互感器接线图(B066-500-0511)wm666.taobao.com.png,False,,,,False,True
_P3_staging_batch3/500kV母线电压互感器端子箱二次接线安装图(B066-500-0718)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线电压互感器端子箱二次接线安装图(B066-500-0718)wm666.taobao.com,500kV母线电压互感器端子箱二次接线安装图(B066-500-0718)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线电压互感器端子箱二次接线安装图(B066-500-0718)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线电压互感器端子箱二次接线安装图(B066-500-0718)wm666.taobao.com.json,0,1,test,P3,_P3_staging_batch3,full,"-24.2746,-330.3149,548.1005,366.0387","-24.2746,-330.3149,548.1005,366.0387","0.0,0.0,6622.0,9362.0",6622,9362,729,datas/qa_and_png/P3_oda_output/500kV母线电压互感器端子箱二次接线安装图(B066-500-0718)wm666.taobao.com.png,False,,,,False,True
_P3_staging_batch3/500kV母线设备在监控柜上的端子排(B066-500-0517)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线设备在监控柜上的端子排(B066-500-0517)wm666.taobao.com,500kV母线设备在监控柜上的端子排(B066-500-0517)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线设备在监控柜上的端子排(B066-500-0517)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线设备在监控柜上的端子排(B066-500-0517)wm666.taobao.com.json,0,1,train,P3,_P3_staging_batch3,full,"-25.0,-344.388,1158.5543,388.2979","-25.0,-344.388,1158.5543,388.2979","0.0,0.0,6622.0,9362.0",6622,9362,1896,datas/qa_and_png/P3_oda_output/500kV母线设备在监控柜上的端子排(B066-500-0517)wm666.taobao.com.png,False,,,,False,True
_P3_staging_batch3/500kV母线设备在监控柜上的端子排(B066-500-1504)wm666.taobao.com#panel_000,_P3_staging_batch3/500kV母线设备在监控柜上的端子排(B066-500-1504)wm666.taobao.com,500kV母线设备在监控柜上的端子排(B066-500-1504)wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV母线设备在监控柜上的端子排(B066-500-1504)wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV母线设备在监控柜上的端子排(B066-500-1504)wm666.taobao.com.json,0,1,train,P3,_P3_staging_batch3,full,"-25.0,-327.1385,578.0466,259.5574","-25.0,-327.1385,578.0466,259.5574","0.0,0.0,9362.0,6622.0",9362,6622,1107,datas/qa_and_png/P3_oda_output/500kV母线设备在监控柜上的端子排(B066-500-1504)wm666.taobao.com.png,False,,,,False,True
_P3_staging_batch3/500kV电压二次接线图一wm666.taobao.com#panel_000,_P3_staging_batch3/500kV电压二次接线图一wm666.taobao.com,500kV电压二次接线图一wm666.taobao.com,datas/qa_and_png/P3_oda_output/500kV电压二次接线图一wm666.taobao.com.png,datas/raw_json/_P3_staging_batch3/500kV电压二次接线图一wm666.taobao.com.json,0,1,train,P3,_P3_staging_batch3,full,"0.0,0.0,800.0,500.0","0.0,0.0,800.0,500.0","0.0,0.0,9362.0,6622.0",9362,6622,731,datas/qa_and_png/P3_oda_output/500kV电压二次接线图一wm666.taobao.com.png,False,,,,False,True
