panel_id,parent_drawing_key,split,phase,batch,panel_index,panel_count,split_method,panel_png_path,panel_bbox_cad,parent_normalized_json_path,parent_topology_v0_json_path,topology_v1_panel_json_path,status,error,panel_entity_count,base_segment_count,split_segment_count,intersection_count,split_event_count,split_short_segments,v1_node_count,v1_edge_count,v1_net_count,v1_isolated_edge_ratio,v1_largest_net_edge_ratio,effective_endpoint_tolerance,quality_flags,severity,anomaly_type,suggested_action,model_review_label,model_confidence,model_needs_human_review,model_reason,model_visible_cues,topology_panel_v1_review_label,topology_panel_v1_review_comment,topology_panel_v1_reviewed,topology_panel_v1_accepted,topology_panel_v1_exclude_reason,topology_panel_v1_policy_decision,topology_panel_v1_policy_exclude_reason
_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com#panel_001,_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com,train,P1,_P1_staging,1,3,image_components,outputs/panels/P1/P1_staging__主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com__panel_001.png,"32.2783,23.4066,600.5044,121.0199",outputs/normalized_geometry/_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com.normalized.json,outputs/topology_graph/_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P1_staging/主变压器35kV侧断路器在PWFXH-1111上的端子排(B066-500-1215)wm666.taobao.com#panel_001.topology.v1.json,ok,,98,26,42,16,16,0,35,42,1,0.0,1.0,0.2883,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,needs_terminal_anchor,0.9,True,The topology line graph is structurally plausible but requires terminal/symbol anchors for semantic correctness.,Single coherent terminal block wiring diagram with no independent sub-panels; Wiring lines are present but not yet anchored to the marked terminal identifiers and target device labels,needs_terminal_anchor,model: The topology line graph is structurally plausible but requires terminal/symbol anchors for semantic correctness.,True,False,needs_terminal_anchor,improvement_target,needs_terminal_anchor
_P3_staging_batch1/3.10.9室外保护罩#panel_000,_P3_staging_batch1/3.10.9室外保护罩,train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/3.10.9室外保护罩.png,"2454.6021,2010.5605,2784.2668,2183.6573",outputs/normalized_geometry/_P3_staging_batch1/3.10.9室外保护罩.normalized.json,outputs/topology_graph/_P3_staging_batch1/3.10.9室外保护罩.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/3.10.9室外保护罩#panel_000.topology.v1.json,ok,,12,12,18,6,6,0,15,18,1,0.0,1.0,0.1862,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,not_topology_target,0.9,True,"The panel is a mechanical layout drawing of an outdoor protection cover, not a wiring/topology graph target.","Only simple enclosure outline shapes are present; No circuit symbols, wiring connections, or topology elements are visible",not_topology_target,"model: The panel is a mechanical layout drawing of an outdoor protection cover, not a wiring/topology graph target.",True,False,not_topology_target,badcase,not_topology_target
_P2_staging/变电所-巳改期目录#panel_000,_P2_staging/变电所-巳改期目录,test,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/变电所-巳改期目录.png,"8034531.1255,545742.1282,8470681.4775,613873.4436",outputs/normalized_geometry/_P2_staging/变电所-巳改期目录.normalized.json,outputs/topology_graph/_P2_staging/变电所-巳改期目录.topology.v0.json,outputs/topology_panel_v1/_P2_staging/变电所-巳改期目录#panel_000.topology.v1.json,ok,,6690,5831,219560,109382,214154,51,113420,218933,408,0.0008,0.4734,1.0,,normal,normal_high_intersection,Spot-check accepted-looking high-intersection samples.,needs_panel_split,0.99,True,The image contains multiple independent separated diagram panels that must be split before topology graph processing.,Nine distinct numbered drawing panels (15 to 23) with individual borders are present; Each panel has independent content with no visual connections between separate panels,needs_panel_split,model: The image contains multiple independent separated diagram panels that must be split before topology graph processing.,True,False,needs_panel_split,badcase,multi_subfigure_badcase
_P2_staging/220kV总降站电气一次设计图纸wm666.taobao.com#panel_000,_P2_staging/220kV总降站电气一次设计图纸wm666.taobao.com,val,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/220kV总降站电气一次设计图纸wm666.taobao.com.png,"-365.8016,-571.1742,950.4401,605.7961",outputs/normalized_geometry/_P2_staging/220kV总降站电气一次设计图纸wm666.taobao.com.normalized.json,outputs/topology_graph/_P2_staging/220kV总降站电气一次设计图纸wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P2_staging/220kV总降站电气一次设计图纸wm666.taobao.com#panel_000.topology.v1.json,ok,,34861,25914,97702,46745,77297,386,11949,30773,489,0.0046,0.3787,0.8829,,normal,normal_high_intersection,Spot-check accepted-looking high-intersection samples.,needs_panel_split,0.98,True,"The image contains multiple independent separated CAD drawing panels, documents, and tables that must be split into individual units prior to topology graph generation.","Multiple distinct framed diagram regions each with individual title blocks; Separate cover sheet, tabular documents, and technical drawings arranged as discrete independent subfigures",needs_panel_split,"model: The image contains multiple independent separated CAD drawing panels, documents, and tables that must be split into individual units prior to topology graph generation.",True,False,needs_panel_split,badcase,multi_subfigure_badcase
_P2_staging/变电所#panel_000,_P2_staging/变电所,train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/变电所.png,"864302.2912,365361.9188,969802.2912,437061.9188",outputs/normalized_geometry/_P2_staging/变电所.normalized.json,outputs/topology_graph/_P2_staging/变电所.topology.v0.json,outputs/topology_panel_v1/_P2_staging/变电所#panel_000.topology.v1.json,ok,,9552,7663,17626,336142,660024,312,6411,17568,859,0.0298,0.3614,1.0,,normal,normal_high_intersection,Spot-check accepted-looking high-intersection samples.,needs_panel_split,1.0,True,"The image contains multiple independent separated diagrams including electrical schematics, architectural floor plans, and a table of contents that require splitting before topology graph processing.",White dividing borders separate distinct independent drawing panels; Multiple separate title blocks exist for different content types,needs_panel_split,"model: The image contains multiple independent separated diagrams including electrical schematics, architectural floor plans, and a table of contents that require splitting before topology graph processing.",True,False,needs_panel_split,badcase,multi_subfigure_badcase
_P3_staging_batch1/10KV高压室开关柜接线图方案比较#panel_000,_P3_staging_batch1/10KV高压室开关柜接线图方案比较,train,P3,_P3_staging_batch1,0,1,full,datas/qa_and_png/P3_oda_output/10KV高压室开关柜接线图方案比较.png,"-29.4046,-836.6459,686.0043,-343.5321",outputs/normalized_geometry/_P3_staging_batch1/10KV高压室开关柜接线图方案比较.normalized.json,outputs/topology_graph/_P3_staging_batch1/10KV高压室开关柜接线图方案比较.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/10KV高压室开关柜接线图方案比较#panel_000.topology.v1.json,ok,,4853,4226,17373,22881,28046,1,1712,17367,162,0.0048,0.4936,0.4344,,normal,normal_high_intersection,Spot-check accepted-looking high-intersection samples.,needs_panel_split,0.98,True,The panel contains two fully independent unconnected wiring diagram schemes that require splitting into separate panels for topology extraction.,"Two distinct vertically separated labeled blocks (方案一 and 方案二) are present; Each block has its own standalone wiring diagram, component specification table, and section title with no shared topology elements",needs_panel_split,model: The panel contains two fully independent unconnected wiring diagram schemes that require splitting into separate panels for topology extraction.,True,False,needs_panel_split,badcase,multi_subfigure_badcase
_P1_staging/某电厂GIS室接地布置图#panel_000,_P1_staging/某电厂GIS室接地布置图,train,P1,_P1_staging,0,1,full,datas/qa_and_png/P1_oda_output/某电厂GIS室接地布置图.png,"43099.1058,22761.7209,64053.6313,81235.6089",outputs/normalized_geometry/_P1_staging/某电厂GIS室接地布置图.normalized.json,outputs/topology_graph/_P1_staging/某电厂GIS室接地布置图.topology.v0.json,outputs/topology_panel_v1/_P1_staging/某电厂GIS室接地布置图#panel_000.topology.v1.json,ok,,11013,9692,40032,31835,51661,73,4678,15994,142,0.0011,0.8954,1.0,,normal,normal_high_intersection,Spot-check accepted-looking high-intersection samples.,over_connected,0.92,True,Extremely high intersection count and abnormally large single net edge ratio indicate the topology is incorrectly connecting unrelated visual line crossings as valid connections.,Intersection count (31835) is vastly higher than base segment count (9692); Largest net edge ratio of 0.8954 shows nearly 90% of edges are grouped into one net incorrectly; Anomaly type flagged as normal_high_intersection,over_connected,model: Extremely high intersection count and abnormally large single net edge ratio indicate the topology is incorrectly connecting unrelated visual line crossings as valid connections.,True,False,over_connected,improvement_target,over_connected
_P3_staging_batch3/WGB-114N 馈线保护原理图(手车)#panel_000,_P3_staging_batch3/WGB-114N 馈线保护原理图(手车),train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/WGB-114N 馈线保护原理图(手车).png,"0.6113,3.5965,1326.9946,300.5965",outputs/normalized_geometry/_P3_staging_batch3/WGB-114N 馈线保护原理图(手车).normalized.json,outputs/topology_graph/_P3_staging_batch3/WGB-114N 馈线保护原理图(手车).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/WGB-114N 馈线保护原理图(手车)#panel_000.topology.v1.json,ok,,4536,3837,35553,22386,44431,2613,2123,4627,235,0.0255,0.2725,0.6796,,normal,normal_high_intersection,Spot-check accepted-looking high-intersection samples.,over_connected,0.9,True,Abnormally high intersection count indicates the topology graph likely incorrectly connects visually crossing unrelated line segments.,"Reported intersection count reaches 22386, far exceeding expected valid connection count for the diagram; Anomaly type is explicitly flagged as normal_high_intersection",over_connected,model: Abnormally high intersection count indicates the topology graph likely incorrectly connects visually crossing unrelated line segments.,True,False,over_connected,improvement_target,over_connected
_P3_staging_batch3/WGB-114N 馈线保护原理图(手车)__286#panel_000,_P3_staging_batch3/WGB-114N 馈线保护原理图(手车)__286,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/WGB-114N 馈线保护原理图(手车)__286.png,"0.6113,3.5965,1326.9946,300.5965",outputs/normalized_geometry/_P3_staging_batch3/WGB-114N 馈线保护原理图(手车)__286.normalized.json,outputs/topology_graph/_P3_staging_batch3/WGB-114N 馈线保护原理图(手车)__286.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/WGB-114N 馈线保护原理图(手车)__286#panel_000.topology.v1.json,ok,,4536,3837,35553,22386,44431,2613,2123,4627,235,0.0255,0.2725,0.6796,,normal,normal_high_intersection,Spot-check accepted-looking high-intersection samples.,over_connected,0.85,True,Extremely high intersection count relative to total edge count indicates visual line crossings are likely incorrectly connected in the generated topology graph.,"intersection_count = 22386, far exceeding v1_edge_count = 4627; anomaly_type flagged as normal_high_intersection",over_connected,model: Extremely high intersection count relative to total edge count indicates visual line crossings are likely incorrectly connected in the generated topology graph.,True,False,over_connected,improvement_target,over_connected
_P3_staging_batch4/WGB-124N 高压柜综合保护原理图(手车)#panel_000,_P3_staging_batch4/WGB-124N 高压柜综合保护原理图(手车),val,P3,_P3_staging_batch4,0,1,full,datas/qa_and_png/P3_oda_output/WGB-124N 高压柜综合保护原理图(手车).png,"0.6113,3.5965,1326.9946,300.5965",outputs/normalized_geometry/_P3_staging_batch4/WGB-124N 高压柜综合保护原理图(手车).normalized.json,outputs/topology_graph/_P3_staging_batch4/WGB-124N 高压柜综合保护原理图(手车).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch4/WGB-124N 高压柜综合保护原理图(手车)#panel_000.topology.v1.json,ok,,4536,3834,35549,22385,44430,2613,2083,4613,236,0.0249,0.2734,0.6796,,normal,normal_high_intersection,Spot-check accepted-looking high-intersection samples.,over_connected,0.85,True,Abnormally high intersection count indicates visual line crossings are likely incorrectly connected in the generated topology graph.,Intersection count of 22385 is extremely high for this schematic size; Anomaly type is marked as normal_high_intersection,over_connected,model: Abnormally high intersection count indicates visual line crossings are likely incorrectly connected in the generated topology graph.,True,False,over_connected,improvement_target,over_connected
_P3_staging_batch3/WGB-113N 馈线保护原理图(手车)#panel_000,_P3_staging_batch3/WGB-113N 馈线保护原理图(手车),train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/WGB-113N 馈线保护原理图(手车).png,"-30.3175,-145.7021,1296.0658,151.2979",outputs/normalized_geometry/_P3_staging_batch3/WGB-113N 馈线保护原理图(手车).normalized.json,outputs/topology_graph/_P3_staging_batch3/WGB-113N 馈线保护原理图(手车).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/WGB-113N 馈线保护原理图(手车)#panel_000.topology.v1.json,ok,,4531,3827,35662,22424,44507,2612,2076,4581,241,0.0264,0.2991,0.6796,,normal,normal_high_intersection,Spot-check accepted-looking high-intersection samples.,over_connected,0.9,True,Extremely high intersection count indicates the topology graph is incorrectly connecting visual line crossings that are not actual electrical connections.,Intersection count of 22424 is anomalously high for this schematic size; Schematic contains many non-connected crossing lines typical of protection schematics,over_connected,model: Extremely high intersection count indicates the topology graph is incorrectly connecting visual line crossings that are not actual electrical connections.,True,False,over_connected,improvement_target,over_connected
